text,date,id
"Pikachu 96% (15/15/13) thunder shock fast/discharge) till 16:25:19 (25m 30s) https://maps.google.com/maps?q=33.91178220923464,-117.8673604972331 …",2017-02-03 18:59:50,827667945954250754
Thunder # ALDUBDestinedToBeYourshttps://twitter.com/edz16thesza/status/827657235337654273 …,2017-02-03 18:59:47,827667935883730944
I like the Thunder to end this cold streak tonight,2017-02-03 18:59:35,827667882788024320
Oh boy thunder,2017-02-03 18:59:33,827667877108936706
http://ift.tt/2kqPIZt Air Jordan 4 Black Cat Sz 8 FREE SHIPPING Bred Thunder Teal Cement Oreo Db Toro,2017-02-03 18:59:16,827667803071250432
"Loud thunder heavy rain, thin line tween joy and pain.",2017-02-03 18:59:03,827667749719646208
@GOATCOCKTAIL hey kid i am using -1 in the OKC thunder game if you want either side at -1.,2017-02-03 18:59:02,827667747509243904
@ BaronVonGamez @ slickbee join us on @ WarThunder War Thunder - Custom Matches - Hosted by _Nosferatu - Password -> roundtable,2017-02-03 18:58:41,827667658715852800
"I'm live now @http://www.d3ep.com playing ACID THUNDER by Fast Eddie, join me in the chat @ d3epradio @ DjFasteddie",2017-02-03 18:58:30,827667611890626560
我が名は Thunder 。 特徴 安定 https://twitter.com/weather_aruaru/status/320851714733375488/photo/1pic.twitter.com/L0EcGDXUjv,2017-02-03 18:58:13,827667538293059584
My new sounds: Thunder https://soundcloud.com/yungbuddhv/thunder … on # SoundCloud,2017-02-03 18:58:00,827667485201666049
@Thunder Bay,2017-02-03 18:57:49,827667438472929281
My # RTRNaps are Rock The Kasbah @15:35 & Thunder And Roses @13:45 - Sponsored by @ RTR_Officialpic.twitter.com/o4RkAf3try,2017-02-03 18:57:44,827667418902364161
Tonight Marc Gasol vs the # Thunder Fanduel $8700 Draft: http://bit.ly/1nMHLOm Draftkings $7800 Draft: http://bit.ly/2gVC0PI,2017-02-03 18:57:40,827667403416952833
Still months away and I'll I can think about is county thunder 2k17,2017-02-03 18:57:26,827667341836222468
@ DwightHoward Thunder fans would like to thank you for dropping Patrick Beverly. # OKChateshim # classless # welovedit,2017-02-03 18:57:06,827667258164047872
I been balling like I play for the thunders riding with his momma,2017-02-03 18:56:53,827667202925002752
OKC Bound! Thunder game!,2017-02-03 18:56:35,827667127788302336
http://ift.tt/2kqPIZt Air Jordan 4 Black Cat Sz 8 FREE SHIPPING Bred Thunder Teal Cement Oreo Db Toro,2017-02-03 18:56:32,827667115637428225
