text,date,id
"Thunder, Lightning Forever, No matter what happens you will always be my passion, my life, my everything # GirlMeetsWorld # GirlMeetsNetflixpic.twitter.com/fBFZ90w4BJ",2017-01-05 14:42:02,817093820978372608
"@ MSSsports @ Odin_BuhachPrin @ kkollmann04 @ BCHSASB Lady Thunder up 30-4 at the half, outscored the Gauchos 19-1 in the 2nd period.",2017-01-14 18:59:57,820420218056884224
Previewing the Thunder and the Sacramento Kings http://www.chatsports.com/oklahoma-city-thunder/a/source/previewing-the-thunder-and-the-sacramento-kings-13169935 … via @ chatsports # ThunderUp,2017-01-14 18:59:55,820420209660067840
sloan only got subs cause thunder and swaggy said sub and cause he got 1 in rc once,2017-01-14 18:59:54,820420204534624256
Bruce Springsteen ~ Thunder Road from the album The Essential Bruce Springsteen (Disc 1) [2003],2017-01-14 18:59:20,820420065640255488
I heard it. It sounded like thunder.,2017-01-14 18:59:11,820420027912454144
@ SabrinaAnnLynn Thunder,2017-01-14 18:58:51,820419942348681217
probably a lot of thunder and lightning for punctuation and low angles,2017-01-14 18:58:36,820419879824224256
"CCC Varsity Girls BB - At the Half - Thunder 30, Gauchos 4",2017-01-14 18:58:12,820419779362058240
War Thunderしてから勉強して塾行こう,2017-01-14 18:58:04,820419744540934145
loud pack like some thunder,2017-01-14 18:57:46,820419670251634688
"@ XboxSupport Hello, I'm it sure who to tweet my question to. Can you guys help? I'd like to know who has priced Hydro Thunder at £9.99",2017-01-14 18:57:32,820419611678113793
TPH Thunder AAA alum Erik Gordon in the lineup again for the # NTDP tonight.https://twitter.com/USAHockeyNTDP/status/820412683736358912 …,2017-01-14 18:57:14,820419533932466176
Travesty. @ NBA only loves their GSW/CAVS/ROCKETS/THUNDER. Superstars only legue. https://twitter.com/Iambiggie503/status/820418879092453378 …,2017-01-14 18:56:14,820419282815295488
"Samantha Bee on 'Full Frontal's Donald Trump Coverage, Sending Shepard Smith a ""Thunder C—"" T-Shirt https://goo.gl/GsB6H2 pic.twitter.com/I7LUblw1Mk",2017-01-14 18:56:08,820419256571412480
War Thunderとwows 大穴でプラモ,2017-01-14 18:55:49,820419177370390528
"Jolteon appeared! Moves: Thunder Shock/Thunder IV:62.22% (15/12/1) TTH: 04:25:27pm (29m 39s). http://maps.google.com/maps?q=33.100259399461414,-117.24074262687256 …",2017-01-14 18:55:48,820419173914320897
Thunder Nation: Are you excited for back-to-back Thunder games? It's definitely a cure for the 'Monday blues!',2017-01-14 18:55:23,820419070193496065
さて、昼過ぎまでWar Thunderしよ,2017-01-14 18:54:42,820418899304816640
"KINKS; you have those who is past; two witnesses, and it on them hear what must take the prayers of thunder,rumblings, flashes",2017-01-14 18:54:37,820418875334463488
Wind & Thunder is pretty good too,2017-01-14 18:54:27,820418836805591041
"Samantha Bee on 'Full Frontal's Donald Trump Coverage, Sending Shepard Smith a ""Thunder C—… http://ift.tt/2jkOXTl pic.twitter.com/Nu3Z7q1vaU",2017-01-14 18:54:17,820418793864384512
# GiftIdeas 2 Tickets LA Clippers Vs OKC Thunder Sec 321 Mon 1/16 Staples Center Oklahoma http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337688761&item=272519244657&vectorid=229466&lgeo=1&utm_source=dlvr.it&utm_medium=twitter … # ChristmasPresentspic.twitter.com/BAjl2ULcHP,2017-01-14 18:54:09,820418760167202817
# ForeverPurple # Kangz # Forum Kings v. Thunder - 1/15/17 - 6PT/9ET http://dld.bz/ftvJT,2017-01-14 18:53:57,820418708111839232
@ SlyFlourish Storm King's Thunder: where a CR11 ecounter lives on the same map as a CR2 encounter. (Eye of the All-Father).,2017-01-14 18:53:37,820418623500120064
"Stars shock Scorchers, Thunder take out Sixers in BBL http://ift.tt/2inMtV9 # abcnetau # abc # news",2017-01-14 18:53:31,820418599219265536
Three at Home Feature at Thunder ROAD! This Tuesday! http://fb.me/1NmGm8nS3,2017-01-14 18:53:19,820418547520327680
@ weatherchannel A little thunder ice in SW Missouri! # icestorm2017pic.twitter.com/U18rK9ADIu,2017-01-14 18:52:45,820418407602462720
