text,date,id
Wow! We've got some great thunder his evening!,2017-02-25 18:59:57,835640507212644352
Just over the border from Danbury..poured like crazy here with some wind and little thunder...,2017-02-25 18:59:56,835640506734555136
I hate thunder and lightening! Makes me want to cry so bad,2017-02-25 18:59:54,835640498576474112
Thunder so loud it shakes the whole campus # holyshit,2017-02-25 18:59:47,835640468281176064
thunder: *equivlent to a fucking nuke* me: do more,2017-02-25 18:59:46,835640463013081089
Then go straight to Days of Thunder...or maybe Rudy https://twitter.com/chriswnews/status/835616620877918208 …,2017-02-25 18:59:41,835640442276413442
"on a side note, the thunder has stopped. Dammit.",2017-02-25 18:59:39,835640434470842368
hey. hey . i hate thunder,2017-02-25 18:59:39,835640434290540544
When's the last time it rained and thunder storm,2017-02-25 18:59:39,835640431748743168
"Ugh, I should be doing work but I can't concentrate when it's thunder storming and all I can think about is how badly I want sushi.",2017-02-25 18:59:38,835640428552732676
Nah this thunder is fucking crazy,2017-02-25 18:59:37,835640426031886338
"I got bus-sick but heroically kept my chunda down until my stop, which, upon reaching it bravely bore the brunt of my regurgitated thunder. https://twitter.com/LennoxLewis/status/835584689523957760 …",2017-02-25 18:59:36,835640421359341568
This thunder storm is awesome i love thunder storms,2017-02-25 18:59:34,835640414346625025
YOU KNOW THE THUNDER IS REAL WHEN YOUR BUILDING SHAKES OMFG,2017-02-25 18:59:33,835640408977915904
"To anyone who is scared of thunder, sing this https://youtu.be/G9PnNW56bp0",2017-02-25 18:59:27,835640382318862336
I tried to sleep in this morning. Shit woke me up and scared me .... along with the thunder.,2017-02-25 18:59:25,835640373036867585
This is some wicked thunder going on,2017-02-25 18:59:19,835640348709949442
ps i hide too coz thunder scares me,2017-02-25 18:59:15,835640331571888128
"We got a little thunder, but were sort of in a storm hole. Everywhere else in Baltimore around us got hail, but not us.",2017-02-25 18:59:12,835640320025116672
USBA Florida presents the Under Armour Classic ~ 6th Grade D ll ~ MCB def Thunder Select 6th 46-43 @ TourneyMachine,2017-02-25 18:59:12,835640319471398913
@Tropic Thunder Bar & Grill https://www.instagram.com/p/BQ9DDr5Dm_q/,2017-02-25 18:58:59,835640264094072833
SCB Shootout ~ 5th - Boys ~ Silver Hawks Supreme - Green def Thunder Supreme - Green 4th 42-17 @ TourneyMachine,2017-02-25 18:58:53,835640238982713344
"BIG SOUTH CHAMPIONSHIP UPDATE: Boys 18u Aggieland 64, Dallas Thunder 62 - 0:16 4Q - Streaming Live at https://bitly.com/2lR4Vps - # NCHBC2017",2017-02-25 18:58:48,835640221375004676
Rain out of nowhere? Thunder too? Somehow appropriate,2017-02-25 18:58:47,835640216455102468
"Alexandria Mareep available until 07:26:58pm (28m 25s). Thunder Shock / Body Slam (62.2% - 8/13/7) http://maps.google.com/maps?q=38.82274311640333,-77.06773412953513 …",2017-02-25 18:58:41,835640191217991682
Thunder buddy has to work,2017-02-25 18:58:29,835640139183435776
"Heard some thunder at 6:40, but that stopped, some light rain, waiting for down pours!",2017-02-25 18:58:29,835640138319474689
My dog is the best thunder buddy ever. She got up on the chair with me and is keeping me safe.,2017-02-25 18:58:18,835640095214567429
where's my thunder buddy @?,2017-02-25 18:58:12,835640069365039105
yours says regional champs. Ours is a natty,2017-02-25 18:58:10,835640061752410117
"Epic downpour w/thunder, lightning & wind. My hair gets epically stuck in the spokes of my umbrella. Am on hour 9 of migraine # ShePersisted",2017-02-25 18:58:02,835640025089986560
[Thunder] Game 53 live blog: Thunder vs Beast http://bit.ly/2llY5Fu,2017-02-25 18:58:01,835640020669190144
"ONLY @ King_Venia can come in fresh from thunder, rain and lightning and take Vinnie out in a NYC crew battle. FROG GOD.",2017-02-25 18:57:59,835640013614379009
thunder r ass and kd is winning a ring get over it,2017-02-25 18:57:56,835640003447304192
Thunder thighs https://www.instagram.com/p/BQ9C8GuhLAQ/,2017-02-25 18:57:56,835640000133779456
