text,date,id
"""Who is: Russell Westbrook?"" # JeopardySports # Thunder pic.twitter.com/qVUrdVB0Nl",2017-04-07 23:51:15,850556621260558336
Thunder family # thunderfamily # thunderfam # thundergang # seo2 https://www.instagram.com/p/BSpMca_guq_/,2017-04-08 19:59:06,850860584308494337
"that makes no sense that's one player, EVERYONE on the thunder besides RW averages under 2 assists",2017-04-08 19:58:37,850860461998395392
FT - U14 SLSG 0-0 Thunder. Shutout - Jaggie,2017-04-08 19:58:29,850860429127581696
9th Grade Boys Red - Pool A - @ wellywolves def. Miami Thunder 55-52 @ exposurebball,2017-04-08 19:58:15,850860371296563200
Thunder is MAYBE a 20 win team without Russ.,2017-04-08 19:58:09,850860347032469504
Adirondack scored quickly to start the 2nd. Thunder lead 3 - 0. # JackalsHockey,2017-04-08 19:57:47,850860253541478400
Thunder score a 5-on-3 goal for a 3-0 lead,2017-04-08 19:57:42,850860233350156289
"IT'S HOCKEY TIME!!! # FOFREEEEE!!! Thanks, WJEZ! # GOOOOAAALLLLL!!! @Bloomington Thunder… https://www.instagram.com/p/BSpMRa3h4OA/",2017-04-08 19:57:28,850860175728693249
"We got up at 5:30am - it was pouring down rain, some thunder and lightning too - All were sleepy eyed and most wou… http://ift.tt/2pfjMIZ pic.twitter.com/L7lICh0jKM",2017-04-08 19:57:24,850860157185687552
Twitch,2017-04-08 19:56:59,850860054421143552
これが彼の怒りと哀しみ これがアドルフ・ラインハルト これが 『2位』 「退いてもらうぞ。この軍(むれ)を」 (TERRA FORMARS「THUNDER STORM 第5斑の雷電」),2017-04-08 19:56:48,850860006236762112
자버려써..........,2017-04-08 19:56:46,850859998057963520
Ya old boi is,2017-04-08 19:56:36,850859955787886592
"every player on the thunder besides RW averages 2 and less assists, that's not team basketball",2017-04-08 19:56:14,850859864163315712
Me :) ps4,2017-04-08 19:55:57,850859790905561088
So your saying Thunder rn would be a playoff team? preseason predictions mean nothing,2017-04-08 19:55:48,850859753098153984
It's views not subs and I'd like to keep my dignity and have pride in creating content not slapping my mom's tits on a thumbnail.,2017-04-08 19:55:42,850859728230129666
Thunder Model 1/35 US ARMY Loader: http://youtu.be/K1F4iSnVEy8?a via @ YouTube,2017-04-08 19:55:34,850859695724277768
@ ryanfoland rocking it on stage before the THUNDER CLAP # EurekaFestpic.twitter.com/fFUckrGTF6,2017-04-08 19:55:30,850859678946938880
"Yeehaw!! Kayla, Taylor, Skye & Molly are at Country Thunder! Stop by the @ Suns table and say hi! https://www.instagram.com/p/BSpMBy3h0BN/",2017-04-08 19:55:20,850859638668967936
Damn!! @ gregor_the_gift brought the thunder tonight! Glad I had him rostered in both Cash & GPP's tonight! Hope u all listened @ FantasyAlarm,2017-04-08 19:55:14,850859614396706816
"No ads, means I don't get that whopping ¢25 a vid, lol.",2017-04-08 19:54:43,850859483777703936
# metvhulk Where the hell is thunder bolt ross to track down the hulk in this universe?!?,2017-04-08 19:54:43,850859480480980992
WcW Thunder remake simulation 8/5/1998 pt 2: http://youtu.be/auYyqInAgA8?a via @ YouTube,2017-04-08 19:54:39,850859466367041538
I guess it's time to jump ship on American horses and plan on Thunder Snow winning the # kentuckyderby haha.,2017-04-08 19:54:26,850859410796707840
I'm feeling your thunder The storm's getting closer This rain is like fire # whataboutlove,2017-04-08 19:54:10,850859342098292741
Fuck the MVP. Thunder vs Rockets in the 1st round is gonna be,2017-04-08 19:54:08,850859336540749825
